Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	Chandra Observatory	@chandraxray	Mon Apr 19 14:32:20 +0000 2021	🚁Congratulations on the first flight of a powered aircraft on another planet, Ingenuity #MarsHelicopter team! 🙌😁… https://t.co/viHaDC4k4H	45	191
#marshelicopter	New York Mets	@Mets	Mon Apr 19 14:27:01 +0000 2021	.@NASA was fired up...And we know why. 😂 @McCannon33 #MarsHelicopter #LGM https://t.co/ZjdEyR19ci	211	2203
#marshelicopter	Gavin Newsom	@GavinNewsom	Mon Apr 19 14:26:31 +0000 2021	"California innovation powers the world and BEYOND.

The #MarsHelicopter, Ingenuity, made history today as the first… https://t.co/FEkthrPgg3"	65	675
#marshelicopter	PEANUTS	@Snoopy	Mon Apr 19 14:22:15 +0000 2021	Chop Chop Chop Chop! As Snoopy knows, it takes a lot of ingenuity to get off the ground. Congratulations to @NASA's… https://t.co/dkeGHuYe1i	3591	19211
#marshelicopter	NASA_SLS	@NASA_SLS	Mon Apr 19 14:20:07 +0000 2021	Congrats to NASA’s Ingenuity #MarsHelicopter for making history when it first became airborne at 3:34 a.m. ET on Mo… https://t.co/1yFhQ6vSaf	131	964
#marshelicopter	Orkney Library	@OrkneyLibrary	Mon Apr 19 14:15:27 +0000 2021	#MarsHelicopter https://t.co/XzdzwXkLnX	110	629
#marshelicopter	NASA	@NASA	Mon Apr 19 14:10:08 +0000 2021	🚁 A dream takes flight! Today, the Ingenuity #MarsHelicopter became the first aircraft in history to make a powered… https://t.co/O7DsFa3ymE	1570	9707
#marshelicopter	Indira Lakshmanan	@Indira_L	Mon Apr 19 13:58:15 +0000 2021	.@NASA #MarsHelicopter makes history as first vehicle to fly on another planet. #Ingenuity has lifted off #Mars’ su… https://t.co/QRqkFxTKr7	94	377
#marshelicopter	NASA Marshall	@NASA_Marshall	Mon Apr 19 13:51:42 +0000 2021	"Congratulations to @NASAJPL and the #MarsHelicopter team on their historic first flight!

Get the details on Ingenu… https://t.co/bHHXFurXPu"	304	2867
#marshelicopter	かなわく	@wtnokinsyati	Mon Apr 19 13:47:54 +0000 2021	"3230←→2021
#少女終末旅行 
#MarsHelicopter https://t.co/r9xqCvk6rp"	36	152
